id,scan_id,signal_type,status,evidence_text,source_type,source_reference,confidence,created_at
12ee0b11-613a-43c2-8eef-da490f04638c,9666d218-7d59-4f34-be96-119228c04d33,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-11-02T14:14:29
35ea17a5-4e9c-4aa8-b023-68fb5f18276f,9666d218-7d59-4f34-be96-119228c04d33,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-11-02T14:14:29
75235449-8df2-4cec-ad33-0968567bec10,9666d218-7d59-4f34-be96-119228c04d33,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-11-02T14:14:29
3d0cebea-b8c7-4feb-a06f-c48228a41e03,9666d218-7d59-4f34-be96-119228c04d33,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-11-02T14:14:29
1386707f-20b0-4f18-97e8-99a957d0adb8,b16a44df-9df3-4742-b7c6-69667230acc9,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-08-18T06:02:38
52fd654d-c088-4cae-b26e-b84ea918140c,b16a44df-9df3-4742-b7c6-69667230acc9,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-08-18T06:02:38
c9da56a6-6dff-4e2d-889a-c01d47bd118c,b16a44df-9df3-4742-b7c6-69667230acc9,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-08-18T06:02:38
d751ae68-38e1-4f23-8e2e-6818e729944d,b16a44df-9df3-4742-b7c6-69667230acc9,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-08-18T06:02:38
2e12d7fe-76ef-4a22-95cd-756fb8753e33,b16a44df-9df3-4742-b7c6-69667230acc9,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-08-18T06:02:38
09cbff90-0fcd-4321-89c9-2c5b4220a86c,b16a44df-9df3-4742-b7c6-69667230acc9,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-08-18T06:02:38
b9ac589e-e309-430a-b483-c88da83cac8c,ab00a4e3-0f73-4141-ae47-7e888e6a7111,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-06-13T22:28:24
9a1aff02-3318-49c8-9e58-82dcb53aa680,ab00a4e3-0f73-4141-ae47-7e888e6a7111,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-06-13T22:28:24
8505cd43-c340-4789-9594-23ee4894861d,ab00a4e3-0f73-4141-ae47-7e888e6a7111,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-06-13T22:28:24
dfccbee0-fb92-44ad-bed2-1bf412db85fa,ab00a4e3-0f73-4141-ae47-7e888e6a7111,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-06-13T22:28:24
8f288090-cc5f-4a64-b0bc-059bace22b4b,ab00a4e3-0f73-4141-ae47-7e888e6a7111,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-06-13T22:28:24
5c5d3aad-cf75-4fd1-81d1-9d8d3b8fb38b,ab00a4e3-0f73-4141-ae47-7e888e6a7111,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-06-13T22:28:24
bdd318f6-05db-4344-8f09-cb44249c3924,18bf85df-7788-4923-98ec-b933cbf87660,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-01-04T10:03:10
620d3aa5-b76d-42d3-b462-22157c03c28a,18bf85df-7788-4923-98ec-b933cbf87660,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-01-04T10:03:10
9b8e370d-bd63-4774-9f09-403f2f10ef7a,18bf85df-7788-4923-98ec-b933cbf87660,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-01-04T10:03:10
2b9b1760-5a55-490e-834e-d820a6fe916e,18bf85df-7788-4923-98ec-b933cbf87660,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-01-04T10:03:10
962ce249-0eea-44f7-b62d-594e7203d437,18bf85df-7788-4923-98ec-b933cbf87660,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-01-04T10:03:10
5706fecc-992d-4be9-acc8-c373501ad730,18bf85df-7788-4923-98ec-b933cbf87660,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-01-04T10:03:10
d565a5e5-5036-4112-86ba-3d6dad435e5e,7eb8c4dc-df97-459f-bdd9-39ff1503eaad,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-06-24T09:01:30
f6808448-256d-4de2-8d83-e6db6f4b13c1,7eb8c4dc-df97-459f-bdd9-39ff1503eaad,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-06-24T09:01:30
ff039972-11cb-4ffd-8d59-1aff4ab20caf,7eb8c4dc-df97-459f-bdd9-39ff1503eaad,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-06-24T09:01:30
469c8c4b-d461-444d-8671-6b6750261412,7eb8c4dc-df97-459f-bdd9-39ff1503eaad,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-06-24T09:01:30
08bb4086-83b7-4507-a34c-f72ee8429e77,7eb8c4dc-df97-459f-bdd9-39ff1503eaad,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-06-24T09:01:30
4b622942-d7f8-4965-bc44-5ac0529b9366,7eb8c4dc-df97-459f-bdd9-39ff1503eaad,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-06-24T09:01:30
9061a844-5f46-4fa9-a5b0-0cc33990bc8f,b1d80bae-1171-42ee-815b-22af5038d8b7,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-09-14T13:06:47
c2e35c57-2b0d-45d5-ae41-805d7e1e322c,b1d80bae-1171-42ee-815b-22af5038d8b7,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-09-14T13:06:47
9b270d66-f65d-4bc0-9338-003927e9c91f,b1d80bae-1171-42ee-815b-22af5038d8b7,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-09-14T13:06:47
abee4c2b-8afd-42a6-8d01-746e47fac083,b1d80bae-1171-42ee-815b-22af5038d8b7,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-09-14T13:06:47
ee2c4463-03a6-4473-a984-dfb7c0deaea9,b1d80bae-1171-42ee-815b-22af5038d8b7,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-09-14T13:06:47
5121d970-2148-4d43-986c-95233dec0298,b1d80bae-1171-42ee-815b-22af5038d8b7,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-09-14T13:06:47
ae38682f-512d-4403-aba7-45930b3e9edf,421fd3e3-33ee-49bd-8ad3-70716a22933f,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-05-21T21:04:05
505bc950-8b70-46c4-abdc-2d4c6f64ec52,421fd3e3-33ee-49bd-8ad3-70716a22933f,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-05-21T21:04:05
b3d3a5df-fc48-4e42-a8a2-b2ff350c6fe8,421fd3e3-33ee-49bd-8ad3-70716a22933f,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-05-21T21:04:05
41eec73d-22ff-4060-b491-3ff4b9e942b0,421fd3e3-33ee-49bd-8ad3-70716a22933f,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-05-21T21:04:05
be64dae9-8135-4257-8366-9556d42d7b15,421fd3e3-33ee-49bd-8ad3-70716a22933f,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-05-21T21:04:05
9917e023-2958-45d4-9272-e3a753ae7d88,421fd3e3-33ee-49bd-8ad3-70716a22933f,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-05-21T21:04:05
9b4d1cfa-8b2c-4cc4-bae2-5529faa08a03,7e0bd161-ad6f-4b0a-b6c3-02cf73c2fa62,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-05-01T19:31:35
9b3dda34-6441-45fe-a17c-5585a52afab9,7e0bd161-ad6f-4b0a-b6c3-02cf73c2fa62,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-05-01T19:31:35
9d939dcb-aa5d-4a95-b0c2-a83df98ca207,7e0bd161-ad6f-4b0a-b6c3-02cf73c2fa62,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-05-01T19:31:35
c075731b-c530-44cb-842d-b63ea1421a79,7e0bd161-ad6f-4b0a-b6c3-02cf73c2fa62,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-05-01T19:31:35
6354c072-6c47-40c6-b23e-4b45e76553dd,7e0bd161-ad6f-4b0a-b6c3-02cf73c2fa62,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-05-01T19:31:35
e94b6f9c-26f5-4979-877a-98ffec486b56,7e0bd161-ad6f-4b0a-b6c3-02cf73c2fa62,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-05-01T19:31:35
81232dcb-0d40-4181-9530-b3866e8ec95f,939cd591-5210-45a3-8c28-58f7cea82eaa,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-07-22T14:02:27
16e0f099-03d4-449a-9526-38b0cb169e23,939cd591-5210-45a3-8c28-58f7cea82eaa,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-07-22T14:02:27
1f04ca8c-e948-48c3-b6d2-97bae75c67b0,939cd591-5210-45a3-8c28-58f7cea82eaa,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-07-22T14:02:27
8efe446c-c95f-4001-b06e-3df1794ba846,939cd591-5210-45a3-8c28-58f7cea82eaa,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-07-22T14:02:27
a8f57af2-e21e-4af7-8c0c-e810ce81543c,939cd591-5210-45a3-8c28-58f7cea82eaa,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-07-22T14:02:27
01fe59b8-860b-4c0b-a82c-19e9f1b62868,939cd591-5210-45a3-8c28-58f7cea82eaa,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-07-22T14:02:27
99fe8357-afca-425e-876c-220750c9d6e9,c1d84674-71ca-4261-82e0-84e2f6ea9888,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-11-21T08:22:31
ed5f9af6-9437-4c8e-93a2-c373a3b03af5,c1d84674-71ca-4261-82e0-84e2f6ea9888,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-11-21T08:22:31
1bb7585a-42ef-477f-a2a2-08c77069f105,c1d84674-71ca-4261-82e0-84e2f6ea9888,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-11-21T08:22:31
1c3c065a-1b0d-4cf9-b3e7-90217f2461f8,c1d84674-71ca-4261-82e0-84e2f6ea9888,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-11-21T08:22:31
6c27dea2-e10b-4a2e-8902-aebbc2598c04,c1d84674-71ca-4261-82e0-84e2f6ea9888,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-11-21T08:22:31
8848fc01-be53-4671-8f2e-390ea93d5ab1,c1d84674-71ca-4261-82e0-84e2f6ea9888,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-11-21T08:22:31
360899df-6edc-4fd1-9e47-7211ff8c025f,ab43133e-85d9-4336-9605-f8dffe83742b,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-08-03T10:23:58
48a01341-7ae8-4922-a6e6-45eba7c63f02,ab43133e-85d9-4336-9605-f8dffe83742b,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-08-03T10:23:58
cb493043-642e-483c-9857-bd434d0a4e3c,ab43133e-85d9-4336-9605-f8dffe83742b,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-08-03T10:23:58
8404c2de-b146-477f-8063-8c3ca9346425,ab43133e-85d9-4336-9605-f8dffe83742b,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-08-03T10:23:58
f519254a-8f72-489a-947a-1af21790e577,ab43133e-85d9-4336-9605-f8dffe83742b,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-08-03T10:23:58
175f3630-ce64-4525-a671-3179a58c44f2,ab43133e-85d9-4336-9605-f8dffe83742b,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-08-03T10:23:58
f6e1ac68-27e2-453d-ab71-88b2362e5bfb,06532cfb-107d-44dc-8320-af79ba5698d8,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-11-16T12:18:56
6a46578e-335d-44e1-ad83-5ab1c0ce7dde,06532cfb-107d-44dc-8320-af79ba5698d8,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-11-16T12:18:56
68b7f598-e52b-4bdf-816c-569e22059278,06532cfb-107d-44dc-8320-af79ba5698d8,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-11-16T12:18:56
af72f957-5588-4bbe-b5a4-27ec92994672,06532cfb-107d-44dc-8320-af79ba5698d8,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-11-16T12:18:56
4ab3002c-a2cf-434b-ab01-e1ace4e27a08,06532cfb-107d-44dc-8320-af79ba5698d8,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-11-16T12:18:56
b06d361c-94c7-4c55-a3b7-222b3ea1a09d,06532cfb-107d-44dc-8320-af79ba5698d8,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-11-16T12:18:56
91f2a551-2cff-4615-8196-40e6450c6121,daf73e97-c1ae-4f16-ac2c-e24344b2f0c3,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-07-01T19:41:16
7963e3c1-2796-4d7f-8b03-df73758aaf2a,daf73e97-c1ae-4f16-ac2c-e24344b2f0c3,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-07-01T19:41:16
a435b3eb-1946-41c0-84d1-192c9916b54f,daf73e97-c1ae-4f16-ac2c-e24344b2f0c3,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-07-01T19:41:16
3d2d9781-3754-466b-81b2-9d920a927128,daf73e97-c1ae-4f16-ac2c-e24344b2f0c3,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-07-01T19:41:16
8c15fcf8-733c-4166-8ec0-366d4b945e8d,daf73e97-c1ae-4f16-ac2c-e24344b2f0c3,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-07-01T19:41:16
b96391c6-00ed-4662-ade1-c33e087db7c0,daf73e97-c1ae-4f16-ac2c-e24344b2f0c3,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-07-01T19:41:16
d82b5922-73bd-4a5a-b168-a5d0e1298a0b,9c26b4b2-46e0-45b1-b8f7-9d081ad9d044,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-07-20T12:40:41
0faa5b87-7565-465d-adf0-f828ff75dd0b,9c26b4b2-46e0-45b1-b8f7-9d081ad9d044,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-07-20T12:40:41
78df6115-9f2b-4ace-8dc6-4d76fa6f14d7,9c26b4b2-46e0-45b1-b8f7-9d081ad9d044,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-07-20T12:40:41
e62e91d9-d3d7-4c31-8e31-7ffca60dcdd7,9c26b4b2-46e0-45b1-b8f7-9d081ad9d044,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-07-20T12:40:41
e356144e-cb47-43c4-b645-a1d254cf78c9,9c26b4b2-46e0-45b1-b8f7-9d081ad9d044,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-07-20T12:40:41
4b706990-02a4-41d0-af28-113d8e3d537e,9c26b4b2-46e0-45b1-b8f7-9d081ad9d044,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-07-20T12:40:41
d2a79ffb-969f-4a7a-a842-e2320fd9855f,008a70a3-9e9f-4b3a-a085-3ea4df014958,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-08-01T11:07:02
32aa70e2-0082-44f1-8e9e-c1dd27d88a9b,008a70a3-9e9f-4b3a-a085-3ea4df014958,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-08-01T11:07:02
51c13871-6176-483a-b80c-f138d4450f41,008a70a3-9e9f-4b3a-a085-3ea4df014958,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-08-01T11:07:02
22d8caa6-076d-442e-828a-cc8587cd6727,008a70a3-9e9f-4b3a-a085-3ea4df014958,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-08-01T11:07:02
bc49fe17-efa8-4699-a60b-0168abb1409c,008a70a3-9e9f-4b3a-a085-3ea4df014958,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-08-01T11:07:02
2415c39f-290b-4801-a1fe-7b7ab9fe0937,008a70a3-9e9f-4b3a-a085-3ea4df014958,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-08-01T11:07:02
8ae340f8-f62c-41b4-b6ad-0778aa8fffe2,d0e7f115-aa5f-442f-a03d-9cee794b335c,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-12-20T10:44:10
b480310e-af60-4932-8ae7-fc619254a5ce,d0e7f115-aa5f-442f-a03d-9cee794b335c,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-12-20T10:44:10
85dc36f7-ed04-4583-83ba-e3fef84426d8,d0e7f115-aa5f-442f-a03d-9cee794b335c,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-12-20T10:44:10
c1324c76-98d6-463e-9eb1-5321042af47d,d0e7f115-aa5f-442f-a03d-9cee794b335c,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-12-20T10:44:10
14b072f2-0142-499a-9662-2608714b831e,d0e7f115-aa5f-442f-a03d-9cee794b335c,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-12-20T10:44:10
9e3d567a-6db3-47aa-9a85-102edccfb584,d0e7f115-aa5f-442f-a03d-9cee794b335c,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-12-20T10:44:10
37cc9a85-abf3-424c-ad43-5f5450df5e64,b92d29a9-e2b6-4b67-b3eb-0602696329af,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-03-12T18:01:03
c30f2601-4d05-48a9-b37b-4a9a11f201bd,b92d29a9-e2b6-4b67-b3eb-0602696329af,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-03-12T18:01:03
3acc97d8-f0c9-4205-bd15-8f834b8ca9d4,b92d29a9-e2b6-4b67-b3eb-0602696329af,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-03-12T18:01:03
3f88ef4d-bc3b-403c-9755-a04f1a1121cb,b92d29a9-e2b6-4b67-b3eb-0602696329af,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-03-12T18:01:03
58831acc-dee9-40ea-982b-5fdc944ad06e,b92d29a9-e2b6-4b67-b3eb-0602696329af,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-03-12T18:01:03
6c5bdf23-2685-4e00-8af9-d753235c0507,b92d29a9-e2b6-4b67-b3eb-0602696329af,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-03-12T18:01:03
a9ded574-88b9-4029-86a6-725a0139a22d,25f2fe7a-f567-4c3b-b9f6-ec71c2a9e563,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-08-05T18:53:25
b6d79ac2-4068-4988-b9dd-fa15c4a78721,25f2fe7a-f567-4c3b-b9f6-ec71c2a9e563,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-08-05T18:53:25
574af150-19a7-461a-9c16-724de9297665,25f2fe7a-f567-4c3b-b9f6-ec71c2a9e563,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-08-05T18:53:25
71786b04-efdd-4216-8b4d-a493cdbe19b9,25f2fe7a-f567-4c3b-b9f6-ec71c2a9e563,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-08-05T18:53:25
f538357c-7896-4b69-b427-6d62b8483f55,25f2fe7a-f567-4c3b-b9f6-ec71c2a9e563,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-08-05T18:53:25
b0d2c362-52ca-490e-a749-8e1832e49a4a,25f2fe7a-f567-4c3b-b9f6-ec71c2a9e563,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-08-05T18:53:25
d25d55c2-7677-4163-87ec-94103f5fcd86,38e04c96-fcc1-404c-b6d9-262fcb743b39,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2025-05-15T15:32:08
c2d7d01d-8ed4-4492-bfed-474185169971,38e04c96-fcc1-404c-b6d9-262fcb743b39,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2025-05-15T15:32:08
fa827512-eef8-4daa-bb24-098bc625b514,38e04c96-fcc1-404c-b6d9-262fcb743b39,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2025-05-15T15:32:08
092778ad-28c0-4219-9e72-bac474de60c6,38e04c96-fcc1-404c-b6d9-262fcb743b39,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2025-05-15T15:32:08
b3cb45f2-842d-42c6-81c6-24e217e66705,38e04c96-fcc1-404c-b6d9-262fcb743b39,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2025-05-15T15:32:08
1e26fce1-e71e-4754-af36-f7741c5eab2a,38e04c96-fcc1-404c-b6d9-262fcb743b39,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2025-05-15T15:32:08
3657bafa-3a88-411f-85f2-d2bc6ce7d9e3,75eaca00-4df7-49f8-9847-bb51a6d13e42,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-03-16T18:12:27
a8540110-477d-4514-9faf-005e2f385be5,75eaca00-4df7-49f8-9847-bb51a6d13e42,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-03-16T18:12:27
c9158a18-26d7-47bc-a8a5-539491ce510e,75eaca00-4df7-49f8-9847-bb51a6d13e42,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-03-16T18:12:27
d485ce9c-8c1c-42e1-aa51-f3d2ccced87a,75eaca00-4df7-49f8-9847-bb51a6d13e42,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-03-16T18:12:27
67fe49c8-fa89-481a-afe2-1bb7e157fbda,75eaca00-4df7-49f8-9847-bb51a6d13e42,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-03-16T18:12:27
2742c33e-4beb-4983-a39f-62ae92addd29,75eaca00-4df7-49f8-9847-bb51a6d13e42,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-03-16T18:12:27
0e5e851e-cee4-49e3-875f-fcc9679ac234,8033d557-c6ef-462f-a0d0-bae1fa28a737,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-02-28T17:11:16
f6f26157-78ec-4701-a5e4-31d2720ac5eb,8033d557-c6ef-462f-a0d0-bae1fa28a737,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-02-28T17:11:16
c50ab961-80d3-4ac5-9b6d-901239bb150c,8033d557-c6ef-462f-a0d0-bae1fa28a737,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-02-28T17:11:16
41ccea44-1efb-4872-a3d9-897a39915e0d,8033d557-c6ef-462f-a0d0-bae1fa28a737,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-02-28T17:11:16
b4217d2b-11b7-46ad-b339-a48321cca253,8033d557-c6ef-462f-a0d0-bae1fa28a737,replay_pattern,Inconclusive,[Preview] Synthetic demo data only,user_photo,Synthetic demo data only,low,2026-02-28T17:11:16
f8f3dfda-6969-4c72-8bb6-45b09d555804,8033d557-c6ef-462f-a0d0-bae1fa28a737,visual_heuristic,Pass,No blur or crop detected,user_photo,Uploaded package photo,medium,2026-02-28T17:11:16
75893eb9-1d89-4513-a7d9-8f3d094f1597,0e961362-75a5-461f-ba07-271390f7abcc,code_validity,Pass,Decodes correctly,decoded_code,Decoded from scanned code,structured,2026-09-10T14:55:43
d0d42f45-4f9c-4379-8a45-b176876586b0,0e961362-75a5-461f-ba07-271390f7abcc,label_consistency,Pass,"Fields match (fuzzy match, 0.98 confidence)",ocr_reading,OCR vs decoded payload,high,2026-09-10T14:55:43
e09ab4ab-6d75-4dda-9069-76a5a53da49a,0e961362-75a5-461f-ba07-271390f7abcc,expiry_status,Pass,Not yet expired,decoded_code,Decoded payload,structured,2026-09-10T14:55:43
f5f820a7-7949-4851-b1ec-2c218167368a,0e961362-75a5-461f-ba07-271390f7abcc,nsq_status,Pass,No match found in current CDSCO alerts,government_record,CDSCO NSQ/spurious database,structured,2026-09-10T14:55:43
